# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
184 0.01548685818 0.02073639144 0.78983654 -0.6127710824 5.693782287 0.8739753584 -2.370894839 4 left_fisheye_image/00036.jpg

185 -0.01857107297 0.01531665287 0.7880793057 0.6151028558 5.6317132 0.3624398952 2.303486978 5 right_fisheye_image/00036.jpg

186 -0.4218916932 -0.5458736723 0.5739356134 -0.4411657792 -2.48250075 1.614508135 -5.1569325 1 back_fisheye_image/00037.jpg

187 0.2379622788 0.8110459936 -0.16041107 -0.5097515462 -1.807567348 0.03060688668 4.908844314 2 frontleft_fisheye_image/00037.jpg

188 -0.2197116025 0.8162818429 0.1325624404 -0.5175306406 -1.765848012 -4.289937923 2.242614541 3 frontright_fisheye_image/00037.jpg

189 0.01329636805 0.01595004545 0.78972428 -0.6131104013 4.947478282 0.9142180774 -2.445878779 4 left_fisheye_image/00037.jpg

190 -0.01527149921 0.01242500772 0.7880955372 0.6152380229 4.948293505 0.3587095235 2.375306074 5 right_fisheye_image/00037.jpg

191 -0.4193590932 -0.5477390023 0.5730767903 -0.4423832374 -2.494718576 1.4421007 -4.514478845 1 back_fisheye_image/00038.jpg

192 0.2351058678 0.8106576051 -0.1659656686 -0.5099165374 -1.510100585 -0.2820364744 4.360617781 2 frontleft_fisheye_image/00038.jpg

193 -0.2220685332 0.8147602353 0.1271964351 -0.5202618499 -1.499749742 -3.957993598 1.757178962 3 frontright_fisheye_image/00038.jpg

194 0.02060689975 0.02291333173 0.7870498171 -0.616119242 4.328191901 0.8864786596 -2.368477622 4 left_fisheye_image/00038.jpg

195 -0.0222974282 0.02671276031 0.790910444 0.6109418325 4.296602756 0.3240922006 2.247572605 5 right_fisheye_image/00038.jpg

196 -0.3508960692 -0.4772094004 0.633826982 -0.4973997324 -1.445970872 1.368126619 -4.318315535 1 back_fisheye_image/00039.jpg

197 0.296591803 0.7812155958 -0.279280893 -0.4730091733 -1.441412387 0.5988203569 3.623832298 2 frontleft_fisheye_image/00039.jpg

198 -0.1540908238 0.8221832891 0.01095380702 -0.5478600836 -1.437280267 -2.899006889 2.210448329 3 frontright_fisheye_image/00039.jpg

199 0.1099718118 0.1379811222 0.76654059 -0.6174811207 4.15370934 0.5348223846 -1.207736194 4 left_fisheye_image/00039.jpg

200 -0.1205857065 0.152054197 0.7810136508 0.5935960629 4.1694063 0.01979934882 0.9535166701 5 right_fisheye_image/00039.jpg

201 -0.1896748127 -0.251040998 0.755060434 -0.5752265848 1.147308308 1.297596112 -3.812327736 1 back_fisheye_image/00040.jpg

202 0.4315083296 0.6637695357 -0.4933932035 -0.3602411856 -1.189019511 2.491310135 1.928467075 2 frontleft_fisheye_image/00040.jpg

203 0.02119340755 0.7922269335 -0.2311446413 -0.5643575817 -1.161013524 -0.5062556661 3.092538153 3 frontright_fisheye_image/00040.jpg

204 0.2755009116 0.3524108743 0.7051870512 -0.5501063953 3.574305796 0.009623379049 1.102061739 4 left_fisheye_image/00040.jpg

205 -0.2758244689 0.3506696573 0.7079482578 0.547504263 3.541870806 -0.5630617438 -1.175855118 5 right_fisheye_image/00040.jpg

206 -0.1917071444 -0.2470565436 0.7522642101 -0.5799224028 1.16621648 1.083946519 -3.157850653 1 back_fisheye_image/00041.jpg

207 0.432580836 0.6643145059 -0.4929140377 -0.358602578 -0.8983308003 2.180549543 1.400189615 2 frontleft_fisheye_image/00041.jpg

208 0.02108424528 0.7922986981 -0.2318610678 -0.5639669076 -0.8680490363 -0.1767382296 2.577517589 3 frontright_fisheye_image/00041.jpg

209 0.2756021334 0.3538346665 0.7061575107 -0.5478923827 2.836211413 0.005674750507 1.114552437 4 left_fisheye_image/00041.jpg

210 -0.2756735417 0.3512363724 0.7068546784 0.5486288114 2.786243058 -0.5663317026 -1.189490461 5 right_fisheye_image/00041.jpg

211 -0.190090877 -0.2484125936 0.7514365857 -0.5809472433 1.174311486 0.8763330062 -2.352434308 1 back_fisheye_image/00042.jpg

212 0.4321093691 0.6632894266 -0.4944921886 -0.3588956746 -0.5378925156 1.806451934 0.7423846666 2 frontleft_fisheye_image/00042.jpg

213 0.02331049322 0.7928455749 -0.2302260768 -0.5637805148 -0.5154688928 0.242889354 1.929397537 3 frontright_fisheye_image/00042.jpg

214 0.2725514252 0.3541118121 0.7085421467 -0.5461580096 1.969313121 -0.02231340235 1.109440522 4 left_fisheye_image/00042.jpg

215 -0.27885987 0.3481285935 0.7073767994 0.5483262888 1.926876757 -0.5456823678 -1.196235228 5 right_fisheye_image/00042.jpg

216 -0.1950289165 -0.2461479388 0.7512223523 -0.5805513684 1.051561523 0.7016876638 -1.732961105 1 back_fisheye_image/00043.jpg

217 0.4364376292 0.6658922146 -0.4890070381 -0.3563451572 -0.2977573822 1.410859336 0.3402991128 2 frontleft_fisheye_image/00043.jpg

218 0.02520082051 0.7967717794 -0.2293199015 -0.5585087582 -0.2977709082 0.3964688865 1.440710321 3 frontright_fisheye_image/00043.jpg

219 0.2719853078 0.3556781062 0.7085975679 -0.5453499462 1.499974218 0.01712934416 0.9839887518 4 left_fisheye_image/00043.jpg

220 -0.2807088046 0.3465332948 0.7048844054 0.5515933445 1.517257207 -0.5167332251 -1.066543887 5 right_fisheye_image/00043.jpg

